cell_id,parent_mukim,district,state,population
G0000,Mukim Pulai,Johor Bahru,Johor,0
G0001,Mukim Pulai,Johor Bahru,Johor,0
G0002,Mukim Pulai,Johor Bahru,Johor,89
G0003,Mukim Pulai,Johor Bahru,Johor,80
G0004,Mukim Pulai,Johor Bahru,Johor,0
G0005,Mukim Pulai,Johor Bahru,Johor,0
G0006,Mukim Pulai,Johor Bahru,Johor,129
G0007,Mukim Pulai,Johor Bahru,Johor,10
G0008,Mukim Pulai,Johor Bahru,Johor,736
G0009,Mukim Pulai,Johor Bahru,Johor,418
G0010,Mukim Pulai,Johor Bahru,Johor,0
G0011,Mukim Pulai,Johor Bahru,Johor,716
G0012,Mukim Pulai,Johor Bahru,Johor,986
G0013,Mukim Pulai,Johor Bahru,Johor,240
G0014,Mukim Pulai,Johor Bahru,Johor,1631
G0015,Mukim Pulai,Johor Bahru,Johor,3927
G0016,Mukim Pulai,Johor Bahru,Johor,587
G0017,Mukim Pulai,Johor Bahru,Johor,0
G0018,Mukim Pulai,Johor Bahru,Johor,0
G0019,Mukim Pulai,Johor Bahru,Johor,666
G0020,Mukim Pulai,Johor Bahru,Johor,2277
G0021,Mukim Pulai,Johor Bahru,Johor,2526
G0022,Mukim Pulai,Johor Bahru,Johor,1104
G0023,Mukim Pulai,Johor Bahru,Johor,388
G0024,Mukim Pulai,Johor Bahru,Johor,994
G0025,Mukim Pulai,Johor Bahru,Johor,0
G0026,Mukim Pulai,Johor Bahru,Johor,0
G0027,Mukim Pulai,Johor Bahru,Johor,0
G0028,Mukim Pulai,Johor Bahru,Johor,318
G0029,Mukim Pulai,Johor Bahru,Johor,2138
G0030,Mukim Pulai,Johor Bahru,Johor,2466
G0031,Mukim Pulai,Johor Bahru,Johor,3500
G0032,Mukim Pulai,Johor Bahru,Johor,1859
G0033,Mukim Pulai,Johor Bahru,Johor,89
G0034,Mukim Pulai,Johor Bahru,Johor,0
G0035,Mukim Pulai,Johor Bahru,Johor,2307
G0036,Mukim Pulai,Johor Bahru,Johor,1044
G0037,Mukim Pulai,Johor Bahru,Johor,0
G0038,Mukim Pulai,Johor Bahru,Johor,0
G0039,Mukim Pulai,Johor Bahru,Johor,368
G0040,Mukim Pulai,Johor Bahru,Johor,825
G0041,Mukim Pulai,Johor Bahru,Johor,2098
G0042,Mukim Pulai,Johor Bahru,Johor,3937
G0043,Mukim Pulai,Johor Bahru,Johor,2118
G0044,Mukim Pulai,Johor Bahru,Johor,3033
G0045,Mukim Pulai,Johor Bahru,Johor,1462
G0046,Mukim Pulai,Johor Bahru,Johor,2138
G0047,Mukim Pulai,Johor Bahru,Johor,1084
G0048,Mukim Pulai,Johor Bahru,Johor,259
G0049,Mukim Plentong,Johor Bahru,Johor,0
G0050,Mukim Plentong,Johor Bahru,Johor,0
G0051,Mukim Plentong,Johor Bahru,Johor,0
G0052,Mukim Plentong,Johor Bahru,Johor,0
G0053,Mukim Plentong,Johor Bahru,Johor,0
G0054,Mukim Plentong,Johor Bahru,Johor,321
G0055,Mukim Plentong,Johor Bahru,Johor,0
G0056,Mukim Plentong,Johor Bahru,Johor,0
G0057,Mukim Pulai,Johor Bahru,Johor,0
G0058,Mukim Pulai,Johor Bahru,Johor,70
G0059,Mukim Pulai,Johor Bahru,Johor,964
G0060,Mukim Pulai,Johor Bahru,Johor,1780
G0061,Mukim Pulai,Johor Bahru,Johor,268
G0062,Mukim Pulai,Johor Bahru,Johor,1223
G0063,Mukim Pulai,Johor Bahru,Johor,517
G0064,Mukim Pulai,Johor Bahru,Johor,2675
G0065,Mukim Pulai,Johor Bahru,Johor,398
G0066,Mukim Pulai,Johor Bahru,Johor,338
G0067,Mukim Pulai,Johor Bahru,Johor,0
G0068,Mukim Plentong,Johor Bahru,Johor,22
G0069,Mukim Plentong,Johor Bahru,Johor,310
G0070,Mukim Plentong,Johor Bahru,Johor,1616
G0071,Mukim Plentong,Johor Bahru,Johor,2203
G0072,Mukim Plentong,Johor Bahru,Johor,731
G0073,Mukim Plentong,Johor Bahru,Johor,2059
G0074,Mukim Plentong,Johor Bahru,Johor,22
G0075,Mukim Plentong,Johor Bahru,Johor,22
G0076,Mukim Plentong,Johor Bahru,Johor,675
G0077,Mukim Plentong,Johor Bahru,Johor,0
G0078,Mukim Plentong,Johor Bahru,Johor,0
G0079,Mukim Pulai,Johor Bahru,Johor,25
G0080,Mukim Pulai,Johor Bahru,Johor,2960
G0081,Mukim Pulai,Johor Bahru,Johor,5697
G0082,Mukim Pulai,Johor Bahru,Johor,4872
G0083,Mukim Pulai,Johor Bahru,Johor,756
G0084,Mukim Pulai,Johor Bahru,Johor,328
G0085,Mukim Pulai,Johor Bahru,Johor,915
G0086,Mukim Pulai,Johor Bahru,Johor,1720
G0087,Mukim Pulai,Johor Bahru,Johor,20
G0088,Mukim Pulai,Johor Bahru,Johor,20
G0089,Mukim Pulai,Johor Bahru,Johor,50
G0090,Mukim Pulai,Johor Bahru,Johor,0
G0091,Mukim Pulai,Johor Bahru,Johor,0
G0092,Mukim Plentong,Johor Bahru,Johor,0
G0093,Mukim Plentong,Johor Bahru,Johor,2657
G0094,Mukim Plentong,Johor Bahru,Johor,4860
G0095,Mukim Plentong,Johor Bahru,Johor,5192
G0096,Mukim Plentong,Johor Bahru,Johor,4937
G0097,Mukim Plentong,Johor Bahru,Johor,4040
G0098,Mukim Plentong,Johor Bahru,Johor,5922
G0099,Mukim Plentong,Johor Bahru,Johor,1007
G0100,Mukim Plentong,Johor Bahru,Johor,487
G0101,Mukim Plentong,Johor Bahru,Johor,144
G0102,Mukim Plentong,Johor Bahru,Johor,0
G0103,Mukim Plentong,Johor Bahru,Johor,0
G0104,Mukim Pulai,Johor Bahru,Johor,212
G0105,Mukim Pulai,Johor Bahru,Johor,5732
G0106,Mukim Pulai,Johor Bahru,Johor,5260
G0107,Mukim Pulai,Johor Bahru,Johor,955
G0108,Mukim Pulai,Johor Bahru,Johor,2585
G0109,Mukim Pulai,Johor Bahru,Johor,3082
G0110,Mukim Pulai,Johor Bahru,Johor,5071
G0111,Mukim Pulai,Johor Bahru,Johor,3878
G0112,Mukim Pulai,Johor Bahru,Johor,616
G0113,Mukim Pulai,Johor Bahru,Johor,0
G0114,Mukim Pulai,Johor Bahru,Johor,0
G0115,Mukim Pulai,Johor Bahru,Johor,20
G0116,Mukim Pulai,Johor Bahru,Johor,835
G0117,Mukim Pulai,Johor Bahru,Johor,1332
G0118,Mukim Pulai,Johor Bahru,Johor,0
G0119,Bandar Johor Bahru,Johor Bahru,Johor,0
G0120,Bandar Johor Bahru,Johor Bahru,Johor,15
G0121,Bandar Johor Bahru,Johor Bahru,Johor,339
G0122,Bandar Johor Bahru,Johor Bahru,Johor,0
G0123,Mukim Plentong,Johor Bahru,Johor,0
G0124,Mukim Plentong,Johor Bahru,Johor,2269
G0125,Mukim Plentong,Johor Bahru,Johor,4527
G0126,Mukim Plentong,Johor Bahru,Johor,5679
G0127,Mukim Plentong,Johor Bahru,Johor,5491
G0128,Mukim Plentong,Johor Bahru,Johor,3598
G0129,Mukim Plentong,Johor Bahru,Johor,5734
G0130,Mukim Plentong,Johor Bahru,Johor,1583
G0131,Mukim Plentong,Johor Bahru,Johor,686
G0132,Mukim Plentong,Johor Bahru,Johor,33
G0133,Mukim Plentong,Johor Bahru,Johor,0
G0134,Mukim Plentong,Johor Bahru,Johor,0
G0135,Mukim Pulai,Johor Bahru,Johor,467
G0136,Mukim Pulai,Johor Bahru,Johor,1756
G0137,Mukim Pulai,Johor Bahru,Johor,80
G0138,Mukim Pulai,Johor Bahru,Johor,70
G0139,Mukim Pulai,Johor Bahru,Johor,2436
G0140,Mukim Pulai,Johor Bahru,Johor,1969
G0141,Mukim Pulai,Johor Bahru,Johor,4275
G0142,Mukim Pulai,Johor Bahru,Johor,1869
G0143,Mukim Pulai,Johor Bahru,Johor,40
G0144,Mukim Pulai,Johor Bahru,Johor,0
G0145,Mukim Pulai,Johor Bahru,Johor,0
G0146,Mukim Pulai,Johor Bahru,Johor,298
G0147,Mukim Pulai,Johor Bahru,Johor,955
G0148,Mukim Pulai,Johor Bahru,Johor,686
G0149,Mukim Pulai,Johor Bahru,Johor,0
G0150,Bandar Johor Bahru,Johor Bahru,Johor,0
G0151,Bandar Johor Bahru,Johor Bahru,Johor,1327
G0152,Bandar Johor Bahru,Johor Bahru,Johor,2646
G0153,Bandar Johor Bahru,Johor Bahru,Johor,2992
G0154,Bandar Johor Bahru,Johor Bahru,Johor,4040
G0155,Bandar Johor Bahru,Johor Bahru,Johor,3768
G0156,Bandar Johor Bahru,Johor Bahru,Johor,82
G0157,Bandar Johor Bahru,Johor Bahru,Johor,0
G0158,Mukim Plentong,Johor Bahru,Johor,0
G0159,Mukim Plentong,Johor Bahru,Johor,321
G0160,Mukim Plentong,Johor Bahru,Johor,3575
G0161,Mukim Plentong,Johor Bahru,Johor,4738
G0162,Mukim Plentong,Johor Bahru,Johor,3443
G0163,Mukim Plentong,Johor Bahru,Johor,1483
G0164,Mukim Plentong,Johor Bahru,Johor,4915
G0165,Mukim Plentong,Johor Bahru,Johor,5535
G0166,Mukim Plentong,Johor Bahru,Johor,2103
G0167,Mukim Plentong,Johor Bahru,Johor,874
G0168,Mukim Plentong,Johor Bahru,Johor,376
G0169,Mukim Plentong,Johor Bahru,Johor,0
G0170,Mukim Pulai,Johor Bahru,Johor,32
G0171,Mukim Pulai,Johor Bahru,Johor,795
G0172,Mukim Pulai,Johor Bahru,Johor,10
G0173,Mukim Pulai,Johor Bahru,Johor,2685
G0174,Mukim Pulai,Johor Bahru,Johor,4454
G0175,Mukim Pulai,Johor Bahru,Johor,2366
G0176,Mukim Pulai,Johor Bahru,Johor,4395
G0177,Mukim Pulai,Johor Bahru,Johor,5011
G0178,Mukim Pulai,Johor Bahru,Johor,2913
G0179,Mukim Pulai,Johor Bahru,Johor,2943
G0180,Mukim Pulai,Johor Bahru,Johor,1720
G0181,Mukim Pulai,Johor Bahru,Johor,2148
G0182,Mukim Pulai,Johor Bahru,Johor,3649
G0183,Mukim Pulai,Johor Bahru,Johor,1134
G0184,Mukim Pulai,Johor Bahru,Johor,20
G0185,Bandar Johor Bahru,Johor Bahru,Johor,852
G0186,Bandar Johor Bahru,Johor Bahru,Johor,4485
G0187,Bandar Johor Bahru,Johor Bahru,Johor,6354
G0188,Bandar Johor Bahru,Johor Bahru,Johor,4048
G0189,Bandar Johor Bahru,Johor Bahru,Johor,5687
G0190,Bandar Johor Bahru,Johor Bahru,Johor,7750
G0191,Bandar Johor Bahru,Johor Bahru,Johor,5577
G0192,Mukim Plentong,Johor Bahru,Johor,576
G0193,Mukim Plentong,Johor Bahru,Johor,0
G0194,Mukim Plentong,Johor Bahru,Johor,0
G0195,Mukim Plentong,Johor Bahru,Johor,0
G0196,Mukim Plentong,Johor Bahru,Johor,0
G0197,Mukim Plentong,Johor Bahru,Johor,0
G0198,Mukim Plentong,Johor Bahru,Johor,1339
G0199,Mukim Plentong,Johor Bahru,Johor,2889
G0200,Mukim Plentong,Johor Bahru,Johor,4461
G0201,Mukim Plentong,Johor Bahru,Johor,5424
G0202,Mukim Plentong,Johor Bahru,Johor,2856
G0203,Mukim Plentong,Johor Bahru,Johor,3232
G0204,Mukim Plentong,Johor Bahru,Johor,4494
G0205,Mukim Plentong,Johor Bahru,Johor,2623
G0206,Mukim Plentong,Johor Bahru,Johor,1838
G0207,Mukim Plentong,Johor Bahru,Johor,299
G0208,Mukim Plentong,Johor Bahru,Johor,0
G0209,Mukim Pulai,Johor Bahru,Johor,885
G0210,Mukim Pulai,Johor Bahru,Johor,2358
G0211,Mukim Pulai,Johor Bahru,Johor,885
G0212,Mukim Pulai,Johor Bahru,Johor,2744
G0213,Mukim Pulai,Johor Bahru,Johor,1760
G0214,Mukim Pulai,Johor Bahru,Johor,3341
G0215,Mukim Pulai,Johor Bahru,Johor,4037
G0216,Mukim Pulai,Johor Bahru,Johor,4454
G0217,Mukim Pulai,Johor Bahru,Johor,5827
G0218,Mukim Pulai,Johor Bahru,Johor,7378
G0219,Mukim Pulai,Johor Bahru,Johor,3391
G0220,Mukim Pulai,Johor Bahru,Johor,4514
G0221,Mukim Pulai,Johor Bahru,Johor,1143
G0222,Bandar Johor Bahru,Johor Bahru,Johor,457
G0223,Bandar Johor Bahru,Johor Bahru,Johor,266
G0224,Bandar Johor Bahru,Johor Bahru,Johor,2178
G0225,Bandar Johor Bahru,Johor Bahru,Johor,2231
G0226,Bandar Johor Bahru,Johor Bahru,Johor,4794
G0227,Bandar Johor Bahru,Johor Bahru,Johor,3392
G0228,Bandar Johor Bahru,Johor Bahru,Johor,6380
G0229,Mukim Plentong,Johor Bahru,Johor,10051
G0230,Mukim Plentong,Johor Bahru,Johor,8501
G0231,Mukim Plentong,Johor Bahru,Johor,487
G0232,Mukim Plentong,Johor Bahru,Johor,0
G0233,Mukim Plentong,Johor Bahru,Johor,0
G0234,Mukim Plentong,Johor Bahru,Johor,0
G0235,Mukim Plentong,Johor Bahru,Johor,0
G0236,Mukim Plentong,Johor Bahru,Johor,675
G0237,Mukim Plentong,Johor Bahru,Johor,886
G0238,Mukim Plentong,Johor Bahru,Johor,1207
G0239,Mukim Plentong,Johor Bahru,Johor,1638
G0240,Mukim Plentong,Johor Bahru,Johor,7073
G0241,Mukim Plentong,Johor Bahru,Johor,4074
G0242,Mukim Plentong,Johor Bahru,Johor,1860
G0243,Mukim Plentong,Johor Bahru,Johor,6498
G0244,Mukim Plentong,Johor Bahru,Johor,3011
G0245,Mukim Plentong,Johor Bahru,Johor,1915
G0246,Mukim Plentong,Johor Bahru,Johor,4051
G0247,Mukim Plentong,Johor Bahru,Johor,3708
G0248,Mukim Plentong,Johor Bahru,Johor,2369
G0249,Mukim Plentong,Johor Bahru,Johor,1461
G0250,Mukim Plentong,Johor Bahru,Johor,110
G0251,Mukim Pulai,Johor Bahru,Johor,50
G0252,Mukim Pulai,Johor Bahru,Johor,2645
G0253,Mukim Pulai,Johor Bahru,Johor,607
G0254,Mukim Pulai,Johor Bahru,Johor,199
G0255,Mukim Pulai,Johor Bahru,Johor,1114
G0256,Mukim Pulai,Johor Bahru,Johor,785
G0257,Mukim Pulai,Johor Bahru,Johor,3182
G0258,Mukim Pulai,Johor Bahru,Johor,4693
G0259,Mukim Pulai,Johor Bahru,Johor,4037
G0260,Mukim Pulai,Johor Bahru,Johor,4723
G0261,Mukim Pulai,Johor Bahru,Johor,3480
G0262,Mukim Pulai,Johor Bahru,Johor,3808
G0263,Mukim Pulai,Johor Bahru,Johor,6821
G0264,Mukim Pulai,Johor Bahru,Johor,1432
G0265,Bandar Johor Bahru,Johor Bahru,Johor,1492
G0266,Bandar Johor Bahru,Johor Bahru,Johor,3912
G0267,Bandar Johor Bahru,Johor Bahru,Johor,4364
G0268,Bandar Johor Bahru,Johor Bahru,Johor,286
G0269,Bandar Johor Bahru,Johor Bahru,Johor,3158
G0270,Bandar Johor Bahru,Johor Bahru,Johor,4719
G0271,Bandar Johor Bahru,Johor Bahru,Johor,7198
G0272,Mukim Plentong,Johor Bahru,Johor,9428
G0273,Mukim Plentong,Johor Bahru,Johor,6210
G0274,Mukim Plentong,Johor Bahru,Johor,2070
G0275,Mukim Plentong,Johor Bahru,Johor,996
G0276,Mukim Plentong,Johor Bahru,Johor,1251
G0277,Mukim Plentong,Johor Bahru,Johor,2856
G0278,Mukim Plentong,Johor Bahru,Johor,3044
G0279,Mukim Plentong,Johor Bahru,Johor,3210
G0280,Mukim Plentong,Johor Bahru,Johor,1849
G0281,Mukim Plentong,Johor Bahru,Johor,5911
G0282,Mukim Plentong,Johor Bahru,Johor,5812
G0283,Mukim Plentong,Johor Bahru,Johor,5601
G0284,Mukim Plentong,Johor Bahru,Johor,5380
G0285,Mukim Plentong,Johor Bahru,Johor,6376
G0286,Mukim Plentong,Johor Bahru,Johor,2159
G0287,Mukim Plentong,Johor Bahru,Johor,4350
G0288,Mukim Plentong,Johor Bahru,Johor,2446
G0289,Mukim Plentong,Johor Bahru,Johor,886
G0290,Mukim Plentong,Johor Bahru,Johor,1815
G0291,Mukim Plentong,Johor Bahru,Johor,2480
G0292,Mukim Plentong,Johor Bahru,Johor,443
G0293,Mukim Plentong,Johor Bahru,Johor,22
G0294,Mukim Pulai,Johor Bahru,Johor,0
G0295,Mukim Pulai,Johor Bahru,Johor,517
G0296,Mukim Pulai,Johor Bahru,Johor,3659
G0297,Mukim Pulai,Johor Bahru,Johor,418
G0298,Mukim Pulai,Johor Bahru,Johor,80
G0299,Mukim Pulai,Johor Bahru,Johor,2665
G0300,Mukim Pulai,Johor Bahru,Johor,3540
G0301,Mukim Pulai,Johor Bahru,Johor,4972
G0302,Mukim Pulai,Johor Bahru,Johor,3967
G0303,Mukim Pulai,Johor Bahru,Johor,4972
G0304,Mukim Pulai,Johor Bahru,Johor,4534
G0305,Mukim Pulai,Johor Bahru,Johor,4345
G0306,Mukim Pulai,Johor Bahru,Johor,5578
G0307,Mukim Pulai,Johor Bahru,Johor,4017
G0308,Mukim Pulai,Johor Bahru,Johor,7139
G0309,Bandar Johor Bahru,Johor Bahru,Johor,5004
G0310,Bandar Johor Bahru,Johor Bahru,Johor,6867
G0311,Bandar Johor Bahru,Johor Bahru,Johor,4952
G0312,Bandar Johor Bahru,Johor Bahru,Johor,3746
G0313,Bandar Johor Bahru,Johor Bahru,Johor,5495
G0314,Bandar Johor Bahru,Johor Bahru,Johor,4703
G0315,Bandar Johor Bahru,Johor Bahru,Johor,6791
G0316,Mukim Plentong,Johor Bahru,Johor,6460
G0317,Mukim Plentong,Johor Bahru,Johor,7029
G0318,Mukim Plentong,Johor Bahru,Johor,7782
G0319,Mukim Plentong,Johor Bahru,Johor,1362
G0320,Mukim Plentong,Johor Bahru,Johor,1838
G0321,Mukim Plentong,Johor Bahru,Johor,5634
G0322,Mukim Plentong,Johor Bahru,Johor,7760
G0323,Mukim Plentong,Johor Bahru,Johor,1450
G0324,Mukim Plentong,Johor Bahru,Johor,5944
G0325,Mukim Plentong,Johor Bahru,Johor,6343
G0326,Mukim Plentong,Johor Bahru,Johor,8324
G0327,Mukim Plentong,Johor Bahru,Johor,6443
G0328,Mukim Plentong,Johor Bahru,Johor,6133
G0329,Mukim Plentong,Johor Bahru,Johor,3908
G0330,Mukim Plentong,Johor Bahru,Johor,288
G0331,Mukim Plentong,Johor Bahru,Johor,4760
G0332,Mukim Plentong,Johor Bahru,Johor,4760
G0333,Mukim Plentong,Johor Bahru,Johor,2778
G0334,Mukim Plentong,Johor Bahru,Johor,2170
G0335,Mukim Plentong,Johor Bahru,Johor,332
G0336,Mukim Plentong,Johor Bahru,Johor,0
G0337,Mukim Plentong,Johor Bahru,Johor,22
G0338,Mukim Pulai,Johor Bahru,Johor,3
G0339,Mukim Pulai,Johor Bahru,Johor,1332
G0340,Mukim Pulai,Johor Bahru,Johor,537
G0341,Mukim Pulai,Johor Bahru,Johor,626
G0342,Mukim Pulai,Johor Bahru,Johor,577
G0343,Mukim Pulai,Johor Bahru,Johor,3202
G0344,Mukim Pulai,Johor Bahru,Johor,4266
G0345,Mukim Pulai,Johor Bahru,Johor,1849
G0346,Mukim Pulai,Johor Bahru,Johor,4285
G0347,Mukim Pulai,Johor Bahru,Johor,5469
G0348,Mukim Pulai,Johor Bahru,Johor,3033
G0349,Mukim Pulai,Johor Bahru,Johor,4166
G0350,Mukim Pulai,Johor Bahru,Johor,2426
G0351,Mukim Pulai,Johor Bahru,Johor,5590
G0352,Mukim Tebrau,Johor Bahru,Johor,5750
G0353,Mukim Tebrau,Johor Bahru,Johor,5242
G0354,Bandar Johor Bahru,Johor Bahru,Johor,5940
G0355,Bandar Johor Bahru,Johor Bahru,Johor,4515
G0356,Bandar Johor Bahru,Johor Bahru,Johor,4824
G0357,Bandar Johor Bahru,Johor Bahru,Johor,7161
G0358,Bandar Johor Bahru,Johor Bahru,Johor,6317
G0359,Bandar Johor Bahru,Johor Bahru,Johor,6785
G0360,Mukim Plentong,Johor Bahru,Johor,8435
G0361,Mukim Plentong,Johor Bahru,Johor,2834
G0362,Mukim Plentong,Johor Bahru,Johor,1339
G0363,Mukim Plentong,Johor Bahru,Johor,1184
G0364,Mukim Plentong,Johor Bahru,Johor,520
G0365,Mukim Plentong,Johor Bahru,Johor,1959
G0366,Mukim Plentong,Johor Bahru,Johor,7228
G0367,Mukim Plentong,Johor Bahru,Johor,4051
G0368,Mukim Plentong,Johor Bahru,Johor,3133
G0369,Mukim Plentong,Johor Bahru,Johor,6066
G0370,Mukim Plentong,Johor Bahru,Johor,5003
G0371,Mukim Plentong,Johor Bahru,Johor,3332
G0372,Mukim Plentong,Johor Bahru,Johor,3365
G0373,Mukim Plentong,Johor Bahru,Johor,4782
G0374,Mukim Plentong,Johor Bahru,Johor,587
G0375,Mukim Plentong,Johor Bahru,Johor,3044
G0376,Mukim Plentong,Johor Bahru,Johor,2612
G0377,Mukim Plentong,Johor Bahru,Johor,1406
G0378,Mukim Plentong,Johor Bahru,Johor,753
G0379,Mukim Plentong,Johor Bahru,Johor,0
G0380,Mukim Plentong,Johor Bahru,Johor,149
G0381,Mukim Plentong,Johor Bahru,Johor,73
G0382,Mukim Pulai,Johor Bahru,Johor,0
G0383,Mukim Pulai,Johor Bahru,Johor,1233
G0384,Mukim Pulai,Johor Bahru,Johor,0
G0385,Mukim Pulai,Johor Bahru,Johor,0
G0386,Mukim Pulai,Johor Bahru,Johor,0
G0387,Mukim Pulai,Johor Bahru,Johor,189
G0388,Mukim Pulai,Johor Bahru,Johor,1979
G0389,Mukim Pulai,Johor Bahru,Johor,4315
G0390,Mukim Pulai,Johor Bahru,Johor,4922
G0391,Mukim Pulai,Johor Bahru,Johor,6135
G0392,Mukim Pulai,Johor Bahru,Johor,4793
G0393,Mukim Pulai,Johor Bahru,Johor,1482
G0394,Mukim Pulai,Johor Bahru,Johor,2792
G0395,Mukim Tebrau,Johor Bahru,Johor,5974
G0396,Mukim Tebrau,Johor Bahru,Johor,5441
G0397,Mukim Tebrau,Johor Bahru,Johor,2739
G0398,Mukim Tebrau,Johor Bahru,Johor,4352
G0399,Mukim Tebrau,Johor Bahru,Johor,4767
G0400,Mukim Tebrau,Johor Bahru,Johor,6166
G0401,Bandar Johor Bahru,Johor Bahru,Johor,6349
G0402,Bandar Johor Bahru,Johor Bahru,Johor,7248
G0403,Mukim Plentong,Johor Bahru,Johor,7454
G0404,Mukim Plentong,Johor Bahru,Johor,5391
G0405,Mukim Plentong,Johor Bahru,Johor,1915
G0406,Mukim Plentong,Johor Bahru,Johor,908
G0407,Mukim Plentong,Johor Bahru,Johor,2911
G0408,Mukim Plentong,Johor Bahru,Johor,686
G0409,Mukim Plentong,Johor Bahru,Johor,4151
G0410,Mukim Plentong,Johor Bahru,Johor,6642
G0411,Mukim Plentong,Johor Bahru,Johor,3254
G0412,Mukim Plentong,Johor Bahru,Johor,210
G0413,Mukim Plentong,Johor Bahru,Johor,2646
G0414,Mukim Plentong,Johor Bahru,Johor,4682
G0415,Mukim Plentong,Johor Bahru,Johor,4915
G0416,Mukim Plentong,Johor Bahru,Johor,1373
G0417,Mukim Plentong,Johor Bahru,Johor,2125
G0418,Mukim Plentong,Johor Bahru,Johor,996
G0419,Mukim Plentong,Johor Bahru,Johor,841
G0420,Mukim Plentong,Johor Bahru,Johor,3764
G0421,Mukim Plentong,Johor Bahru,Johor,2015
G0422,Mukim Plentong,Johor Bahru,Johor,66
G0423,Mukim Plentong,Johor Bahru,Johor,0
G0424,Mukim Plentong,Johor Bahru,Johor,642
G0425,Mukim Plentong,Johor Bahru,Johor,273
G0426,Mukim Kulai,Kulaijaya,Johor,265
G0427,Mukim Pulai,Johor Bahru,Johor,2206
G0428,Mukim Pulai,Johor Bahru,Johor,20
G0429,Mukim Pulai,Johor Bahru,Johor,0
G0430,Mukim Pulai,Johor Bahru,Johor,0
G0431,Mukim Pulai,Johor Bahru,Johor,1303
G0432,Mukim Pulai,Johor Bahru,Johor,268
G0433,Mukim Pulai,Johor Bahru,Johor,0
G0434,Mukim Pulai,Johor Bahru,Johor,10
G0435,Mukim Pulai,Johor Bahru,Johor,477
G0436,Mukim Pulai,Johor Bahru,Johor,3649
G0437,Mukim Pulai,Johor Bahru,Johor,4285
G0438,Mukim Pulai,Johor Bahru,Johor,4524
G0439,Mukim Pulai,Johor Bahru,Johor,4017
G0440,Mukim Pulai,Johor Bahru,Johor,4355
G0441,Mukim Pulai,Johor Bahru,Johor,4494
G0442,Mukim Pulai,Johor Bahru,Johor,3103
G0443,Mukim Tebrau,Johor Bahru,Johor,2467
G0444,Mukim Tebrau,Johor Bahru,Johor,4555
G0445,Mukim Tebrau,Johor Bahru,Johor,2956
G0446,Mukim Tebrau,Johor Bahru,Johor,4890
G0447,Mukim Tebrau,Johor Bahru,Johor,4835
G0448,Mukim Tebrau,Johor Bahru,Johor,3145
G0449,Mukim Tebrau,Johor Bahru,Johor,6345
G0450,Mukim Tebrau,Johor Bahru,Johor,7476
G0451,Mukim Tebrau,Johor Bahru,Johor,4378
G0452,Mukim Plentong,Johor Bahru,Johor,3870
G0453,Mukim Plentong,Johor Bahru,Johor,5285
G0454,Mukim Plentong,Johor Bahru,Johor,5347
G0455,Mukim Plentong,Johor Bahru,Johor,6420
G0456,Mukim Plentong,Johor Bahru,Johor,6631
G0457,Mukim Plentong,Johor Bahru,Johor,6520
G0458,Mukim Plentong,Johor Bahru,Johor,5989
G0459,Mukim Plentong,Johor Bahru,Johor,2004
G0460,Mukim Plentong,Johor Bahru,Johor,232
G0461,Mukim Plentong,Johor Bahru,Johor,299
G0462,Mukim Plentong,Johor Bahru,Johor,55
G0463,Mukim Plentong,Johor Bahru,Johor,221
G0464,Mukim Plentong,Johor Bahru,Johor,531
G0465,Mukim Plentong,Johor Bahru,Johor,221
G0466,Mukim Plentong,Johor Bahru,Johor,3421
G0467,Mukim Plentong,Johor Bahru,Johor,11
G0468,Mukim Plentong,Johor Bahru,Johor,2424
G0469,Mukim Plentong,Johor Bahru,Johor,2358
G0470,Mukim Plentong,Johor Bahru,Johor,3365
G0471,Mukim Plentong,Johor Bahru,Johor,686
G0472,Mukim Plentong,Johor Bahru,Johor,775
G0473,Mukim Plentong,Johor Bahru,Johor,402
G0474,Mukim Kulai,Kulaijaya,Johor,0
G0475,Mukim Kulai,Kulaijaya,Johor,0
G0476,Mukim Kulai,Kulaijaya,Johor,563
G0477,Mukim Kulai,Kulaijaya,Johor,2931
G0478,Mukim Pulai,Johor Bahru,Johor,616
G0479,Mukim Pulai,Johor Bahru,Johor,0
G0480,Mukim Pulai,Johor Bahru,Johor,1084
G0481,Mukim Pulai,Johor Bahru,Johor,2685
G0482,Mukim Pulai,Johor Bahru,Johor,398
G0483,Mukim Pulai,Johor Bahru,Johor,0
G0484,Mukim Pulai,Johor Bahru,Johor,1104
G0485,Mukim Pulai,Johor Bahru,Johor,6542
G0486,Mukim Pulai,Johor Bahru,Johor,5091
G0487,Mukim Pulai,Johor Bahru,Johor,3420
G0488,Mukim Pulai,Johor Bahru,Johor,1243
G0489,Mukim Pulai,Johor Bahru,Johor,1521
G0490,Mukim Pulai,Johor Bahru,Johor,5498
G0491,Mukim Pulai,Johor Bahru,Johor,4150
G0492,Mukim Tebrau,Johor Bahru,Johor,3464
G0493,Mukim Tebrau,Johor Bahru,Johor,2178
G0494,Mukim Tebrau,Johor Bahru,Johor,4519
G0495,Mukim Tebrau,Johor Bahru,Johor,5287
G0496,Mukim Tebrau,Johor Bahru,Johor,5649
G0497,Mukim Tebrau,Johor Bahru,Johor,3552
G0498,Mukim Tebrau,Johor Bahru,Johor,2431
G0499,Mukim Tebrau,Johor Bahru,Johor,3715
